n_in,n_out,enrich,speck_frac_in_roi,img,label
7,28,1.1224529329228707,0.0011099243994890158,/root/autodl-tmp/CBIS/crops_fixed_calc/fa75a0621342ee349fd96a75994fda7e_img.png,1
0,22,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/fda8534d88614915e704b19849c2dc40_img.png,1
6,8,2.9927755568246717,0.0006472491909385113,/root/autodl-tmp/CBIS/crops_fixed_calc/7d8ae01974235489eb96637044aa1603_img.png,1
7,1,19.272951148273293,0.0010451864154401237,/root/autodl-tmp/CBIS/crops_fixed_calc/9adeda2028bed778e217fbb83e1b01a6_img.png,1
1,1,3.287672353162466,3.271234400300954e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/cd05bead3f3d98ce8384b28826c8aeaa_img.png,0
9,0,,0.001092290887832495,/root/autodl-tmp/CBIS/crops_fixed_calc/1a83fffe6437561241eaed1629fc855f_img.png,0
1,1,2.2293288656745838,8.623238395584902e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/06fe2259709df5f4fdf3f1db4094002a_img.png,0
1,9,0.30160619428621804,2.8339048374755574e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/fc4b9f7aeb24ef42ed5d97f65b5ea19b_img.png,0
2,0,,0.0010005486879901882,/root/autodl-tmp/CBIS/crops_fixed_calc/4d8debbdc98a2edb1e3aec3edb92eed3_img.png,0
1,0,,0.0021337765599029695,/root/autodl-tmp/CBIS/crops_fixed_calc/0e100dcde7a00fa3ff53ce5bcba09aa0_img.png,0
3,3,4.311719889771437,0.0003444642567677095,/root/autodl-tmp/CBIS/crops_fixed_calc/f646c883409b828445be8992e7807b77_img.png,0
8,11,7.068367680732744,0.003148511612692182,/root/autodl-tmp/CBIS/crops_fixed_calc/c89af4ca68afe0bd90b952199094ea5a_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/f1514e6a75d546ab2171faa74edcf365_img.png,0
2,2,8.638355761453049,0.00033090668431502316,/root/autodl-tmp/CBIS/crops_fixed_calc/cf2edf221de4bfc207a3acdf143f1b88_img.png,0
8,16,1.491945411163964,0.0013373656935304935,/root/autodl-tmp/CBIS/crops_fixed_calc/547f3ac145c79ee8976ab959409d0619_img.png,0
7,3,20.514873059156052,0.004594523925142879,/root/autodl-tmp/CBIS/crops_fixed_calc/b2b09a89f0aae6a9c5b478f393661b64_img.png,0
7,6,4.068077045962847,0.0005134876078323977,/root/autodl-tmp/CBIS/crops_fixed_calc/1e01a54efaea3557a17e52f7eb22cf68_img.png,0
5,18,1.2787230404206658,0.0016031464420836628,/root/autodl-tmp/CBIS/crops_fixed_calc/c8d13524c72aa63591d3c305693aef53_img.png,0
2,8,2.904864487555962,0.008328118230395224,/root/autodl-tmp/CBIS/crops_fixed_calc/ae771a13a447caca1dc9aaf7f580d20a_img.png,0
2,3,1.851309685041639,0.000331383453880068,/root/autodl-tmp/CBIS/crops_fixed_calc/056af55e230f6f2f2a0b1b9b0140e5cc_img.png,0
1,1,2.6232256637779714,0.00017967961742062997,/root/autodl-tmp/CBIS/crops_fixed_calc/7c259fc46f2f7c24423c8b425ba11e72_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/307a786a4033db42be06dc72b88d48f6_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/66b9b6a507dd20af752e06b93fd6233d_img.png,0
43,909,1.1879429301631228,0.04173722482318956,/root/autodl-tmp/CBIS/crops_fixed_calc/717c7b3f3d4ab0dfd671eb139b4205b5_img.png,0
35,218,2.9821720210888603,0.035618279569892476,/root/autodl-tmp/CBIS/crops_fixed_calc/505e71f2d869e3382385f3b5e10cf5d0_img.png,0
7,7,3.1587054810819386,0.0005393828825255811,/root/autodl-tmp/CBIS/crops_fixed_calc/144d5906bdb048223f40adae999985ae_img.png,0
1,1,2.297948092140853,3.774202070778869e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/35d9de7696753302db23725ff8fd7a8a_img.png,0
5,5,13.626122858896387,0.003347653852591642,/root/autodl-tmp/CBIS/crops_fixed_calc/2fa26d0f221cdca13d2a50c0c7283233_img.png,1
9,29,3.200878067655857,0.0035390591281829952,/root/autodl-tmp/CBIS/crops_fixed_calc/fa3409c06c17d399d738819b67fd4312_img.png,1
7,3,7.269764764371877,0.001460083209043096,/root/autodl-tmp/CBIS/crops_fixed_calc/7a60fd397d516b18266e22a17782c7a5_img.png,0
6,4,4.324473048836486,0.0016886137073958318,/root/autodl-tmp/CBIS/crops_fixed_calc/6b5085fe8c2e1d044e6d3ac1301750dc_img.png,0
4,1,13.672132805258277,0.0008763798769697481,/root/autodl-tmp/CBIS/crops_fixed_calc/27d30c4399f825e67775be478f033d8e_img.png,1
1,0,,4.0898122776164575e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/1aaedcebfcbadc315b5c8d0a1f8a2e2b_img.png,1
1,1,2.616228221434385,0.0006897407954090853,/root/autodl-tmp/CBIS/crops_fixed_calc/67a36db251ee15a1a050a80ed69590ce_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/066ca0d82078957f484ea23a336b930a_img.png,0
1,0,,0.00015581840073659607,/root/autodl-tmp/CBIS/crops_fixed_calc/fffb2cb0603b36c4c237a4ab24e4053e_img.png,0
2,3,1.6481012993549582,7.947125127485132e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/61a06ed69a57632a7c7acf930c79183b_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/7ca1ab9ceb498df0bcca76b32e9b88d7_img.png,0
1,4,0.6734844855282811,0.000112730039737339,/root/autodl-tmp/CBIS/crops_fixed_calc/96c5e740fbc15763f20e39e960236a5c_img.png,0
1,1,3.6074240719910016,0.00010545556805399325,/root/autodl-tmp/CBIS/crops_fixed_calc/78c2400f728ff52dc59ef1f5075537a5_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/b4800556ab2b69b9685a3477db3f23d3_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/060cfed273660f7e98fb395172f5b786_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/ef9adaaf7662db8dc5b3d369477c34b8_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/5c883bd561bad756e16f4f3d61138d8f_img.png,0
1,0,,6.978172277117177e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/88263b75db7f09da28d3536cbc777db8_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/ba4c8eea1126531668e95afaa437845c_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/6e539d9c42f1446f3d1db3e616626fd0_img.png,0
10,41,0.8516692020929806,0.001028101439342015,/root/autodl-tmp/CBIS/crops_fixed_calc/9135754731645f0b772f523904d16551_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/1a7d6fc0f14ef791daa95b20d381ad3a_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/d4bc14d40e6d2f1997b98d907baebd9a_img.png,0
2,37,0.17532217532217534,0.0004856254856254856,/root/autodl-tmp/CBIS/crops_fixed_calc/68c82b3a29d99ecc0061434a5095c0b6_img.png,0
6,1,25.87871663390016,0.0007904497456373255,/root/autodl-tmp/CBIS/crops_fixed_calc/d5a6c071d687fa73af136e5839552c5c_img.png,0
2,0,,0.0005943452296719781,/root/autodl-tmp/CBIS/crops_fixed_calc/032cfc1bd3b252a3772ad94d9568563b_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/83b8b244c6139247d175db927df314f8_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/3e1de6d15ea24296564b675d8bec0ff1_img.png,0
2,0,,0.00017147952534467384,/root/autodl-tmp/CBIS/crops_fixed_calc/6886717c41bb8b6d87e9a3ec21c65038_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/4888e026d6b930b36de591b477cc3e92_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/9065c6c4c271803dd041ddf405da90d6_img.png,0
2,0,,0.002216727768778242,/root/autodl-tmp/CBIS/crops_fixed_calc/a8c611e04148708d6ce2e427313f41da_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/2a16bd41860608483b5c9bb6b3703402_img.png,0
9,36,0.683973692086249,0.0008550784534481038,/root/autodl-tmp/CBIS/crops_fixed_calc/69785889db1d996b34a54154d9ee631f_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/15340af44e1868edf6b28d61d4e0da4e_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/cebdb21ac10aa8254a350af3a4d43c5b_img.png,0
1,0,,0.00017053496819522843,/root/autodl-tmp/CBIS/crops_fixed_calc/c662b46933ad06e0444eb59a86470b21_img.png,0
6,26,0.5872914493044582,0.0007572786650258962,/root/autodl-tmp/CBIS/crops_fixed_calc/8e191ac230dd4bb2a30facf39a454e56_img.png,0
9,27,0.8494454821913604,0.0024229134519071984,/root/autodl-tmp/CBIS/crops_fixed_calc/58a6a0a987f189fa44ddc97e80aaa4c4_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/b207a51f2db864db90d89a7b9077c4d5_img.png,0
12,69,0.4924943246671701,0.0017686955504882184,/root/autodl-tmp/CBIS/crops_fixed_calc/04a9c0371704bfab7593d7352b5c141a_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/0c3e7d2aad87f3951f2522251a44aa1a_img.png,1
14,17,2.222314067419908,0.0019187900335788256,/root/autodl-tmp/CBIS/crops_fixed_calc/78f2f1dd553f5d65407f18285dd3865a_img.png,1
6,2,14.354400211845705,0.0011033630505781623,/root/autodl-tmp/CBIS/crops_fixed_calc/f02da99d334c93174a9a031f8e4299ea_img.png,0
9,11,3.6432108920720467,0.0029537181487259492,/root/autodl-tmp/CBIS/crops_fixed_calc/c22cccf9fce8db35b032aa1727e111c7_img.png,0
2,5,1.4523132364111713,0.000512286032256355,/root/autodl-tmp/CBIS/crops_fixed_calc/c0a8531fb19ad5eb02d92bee22601126_img.png,0
4,1,15.390424764687392,0.0015718327569946558,/root/autodl-tmp/CBIS/crops_fixed_calc/eb6a121b256bac43557be00c0276286f_img.png,1
1,0,,5.600828922680557e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/36db8718b374db5f13324e21cb9ecd98_img.png,1
2,2,2.6205234445135006,0.00013811200883916857,/root/autodl-tmp/CBIS/crops_fixed_calc/71313ae7f2289526c77d16c877309291_img.png,1
0,7,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/b20ba8b8c280d0da7f5251d7ca241a46_img.png,1
15,30,1.3067931186590207,0.0018471548301720335,/root/autodl-tmp/CBIS/crops_fixed_calc/18d663c3dd60617bf5aff4545872b9a1_img.png,1
0,9,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/c15cc2bf12d01c3ec4e264d0e78103fe_img.png,1
29,33,2.7052152591459033,0.007234313984784604,/root/autodl-tmp/CBIS/crops_fixed_calc/c1bcf2ca5571079964784afbc9811b93_img.png,1
11,21,1.5773599121520347,0.0026778473167969885,/root/autodl-tmp/CBIS/crops_fixed_calc/dd2d33729189b1897ac58914070868f1_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/01f82753bbe89524840aa7e0da1f048f_img.png,0
2,7,0.9996077508433356,8.580450302031851e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/411288d508ccb727f2ae1b8199c56dea_img.png,0
4,15,0.6343575995050525,0.00030934213239843265,/root/autodl-tmp/CBIS/crops_fixed_calc/52860f70c7d9fbd3e8a4b33a7ce8b002_img.png,0
5,30,0.4435381750465549,0.0015782122905027933,/root/autodl-tmp/CBIS/crops_fixed_calc/938b8d3fecf85e32eb1335a8d82f6059_img.png,0
7,27,0.6456747548181978,0.0007989028400995965,/root/autodl-tmp/CBIS/crops_fixed_calc/81e70472dfca6f65d9919abcd1be62d5_img.png,0
2,0,,0.0016857967955201782,/root/autodl-tmp/CBIS/crops_fixed_calc/25bdfb2f0b59fb8903b1686b4411e20d_img.png,0
5,2,5.659057804115882,0.002116454813689728,/root/autodl-tmp/CBIS/crops_fixed_calc/37d54dc78e45baf22f874b33efbfa736_img.png,0
201,218,2.6445850332326484,0.025011804981702277,/root/autodl-tmp/CBIS/crops_fixed_calc/bf347da00c29de90c3c127f6175dabfb_img.png,1
241,567,2.522647928856042,0.06111111111111111,/root/autodl-tmp/CBIS/crops_fixed_calc/5b3b106ce559a74f70152bc2e4775d42_img.png,1
1,4,0.6633300815274197,0.0005435161312800502,/root/autodl-tmp/CBIS/crops_fixed_calc/86e62d761b782ab2437bcb67468655e1_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/2986ac4e9df8c39624e6a104e429e924_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/9fb3500fa812e303caf24c0facaf3943_img.png,1
1,0,,0.00017596649597916556,/root/autodl-tmp/CBIS/crops_fixed_calc/7f8298b7d84f5eb4b3a319edf5998088_img.png,1
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/ff97dece494f0c9b445e8dd1f7604e50_img.png,1
21,30,1.8468182259788208,0.010117833201482284,/root/autodl-tmp/CBIS/crops_fixed_calc/6d8ef584e2a77bb91b9cd1e6689b3a45_img.png,0
4,1,9.132151087065424,0.0019662358481114116,/root/autodl-tmp/CBIS/crops_fixed_calc/6ab8b553b9be518b2e9f022901d99801_img.png,0
11,26,1.4127074468220562,0.0037905121329493163,/root/autodl-tmp/CBIS/crops_fixed_calc/8135e256469426d9bded2f89cba02666_img.png,0
4,2,7.851148982544484,0.001390428590218147,/root/autodl-tmp/CBIS/crops_fixed_calc/4ef76d29d5e4203a0fd1dd3b3741d078_img.png,0
1,7,0.3809950121498913,2.7976723366159355e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/b43db760994879720c64bb9f9c617547_img.png,0
2,3,3.3324790236460715,9.153318077803204e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/eee4aeb40400fd9205302d98a411e56c_img.png,0
5,5,2.5211691381904147,0.00016118633139909736,/root/autodl-tmp/CBIS/crops_fixed_calc/a286306b907e4074fa14bbb92f56f0ec_img.png,0
6,14,1.1736908802712163,0.0026098861918480275,/root/autodl-tmp/CBIS/crops_fixed_calc/a365e9bc39f2979ac7e19739b8815c7a_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/7291db83f5cb7bdc1377b78a3d7a1167_img.png,1
39,395,0.3013426792459771,0.005935635453055925,/root/autodl-tmp/CBIS/crops_fixed_calc/5d4cba0c42d6cd7bf499d2faab1dc628_img.png,1
6,1,14.789954398255238,0.0007137664397594343,/root/autodl-tmp/CBIS/crops_fixed_calc/c21d8b05fbc0a374d729a6ddcbbb66c6_img.png,0
6,3,7.797944309474865,0.002336011960381237,/root/autodl-tmp/CBIS/crops_fixed_calc/d435ca77acef5a5ebe1f62f958f7f02f_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/ab784621b1c528e70204d6f0e03d1972_img.png,1
9,3,8.682517046214182,0.003639496709597873,/root/autodl-tmp/CBIS/crops_fixed_calc/0e7c8e2e72c1dbcfc5328898ba81273a_img.png,0
5,1,14.245576683062918,0.002525512076940019,/root/autodl-tmp/CBIS/crops_fixed_calc/5bd655175e197167738c6975e2493858_img.png,0
27,18,8.591777024946104,0.004927625500461965,/root/autodl-tmp/CBIS/crops_fixed_calc/8472002f801920dd25e8fe0889498069_img.png,1
17,33,3.122982022602163,0.005253374282712358,/root/autodl-tmp/CBIS/crops_fixed_calc/a561a2a8da00715a3c3455ab70f374f0_img.png,1
45,10,18.23976405274115,0.008308273575449148,/root/autodl-tmp/CBIS/crops_fixed_calc/13192f58b64465f5b5ee23aba6240e12_img.png,1
19,3,23.85459206865829,0.002927432405403931,/root/autodl-tmp/CBIS/crops_fixed_calc/6a158a2886ec51fbfd9a24d37f930b7c_img.png,1
4,4,2.830946396212077,0.00036534751855965395,/root/autodl-tmp/CBIS/crops_fixed_calc/f52aa98ce98b11e27c444f136bdc4b2c_img.png,1
14,6,5.591487009397456,0.0008939676616915423,/root/autodl-tmp/CBIS/crops_fixed_calc/e9f065332337e21985a8734d9e3fd0af_img.png,1
1,9,0.3115477261514351,5.804335838871637e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/e592aa43706ad1fe08c3091c368b8f03_img.png,1
9,34,0.7591990153692322,0.0014017795222145166,/root/autodl-tmp/CBIS/crops_fixed_calc/80aa520bc298f2a353badafa3b162d95_img.png,1
1,3,1.4821940577602328,4.15541242468315e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/05c6fe95cad6bbba3699848c193fd109_img.png,1
2,1,4.909162790084736,0.00013178182201547118,/root/autodl-tmp/CBIS/crops_fixed_calc/696da35402ef6c6b5d3fdce0774a4de8_img.png,1
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/2af87b1888894c82501cfbc745293ceb_img.png,1
3,0,,0.0001873571401806123,/root/autodl-tmp/CBIS/crops_fixed_calc/d81f3728a0470ac2b00dc33155003970_img.png,1
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/44fb8f3498b2241047635bc969a82f73_img.png,1
1,2,1.0828040091776356,3.622750875498128e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/af195e471fcaa0f7e6c8aca38ad6e054_img.png,0
9,8,3.3827035950110056,0.0013909268769870383,/root/autodl-tmp/CBIS/crops_fixed_calc/7117e7fd62e26dde40fdb4992dd91bb3_img.png,0
4,9,1.043758657492563,0.00047261393827917434,/root/autodl-tmp/CBIS/crops_fixed_calc/0bb8fc1c83f3bb5f1adda88c37e08b94_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/8f5939827490a9a5104048c02be64581_img.png,0
11,37,0.9952164712600554,0.0015755344378658971,/root/autodl-tmp/CBIS/crops_fixed_calc/8b19fffce2a162477866fc589fd436d6_img.png,0
5,11,1.5652935710400155,0.0004576814198294713,/root/autodl-tmp/CBIS/crops_fixed_calc/c078b1eb2f7e6adb279561762dbbcbc1_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/05f9a0ad649e15292a60845cd59d89ab_img.png,0
2,10,0.8646954897142741,0.0007107609203338545,/root/autodl-tmp/CBIS/crops_fixed_calc/9d2930c462994ad4c35f518fb53d34ac_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/b2d4a408a45612085f9cfdae53e482f2_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/045ee41cd5390cb1d3469cf49b27469f_img.png,0
5,1,12.88475445849878,0.0009142139806514116,/root/autodl-tmp/CBIS/crops_fixed_calc/aacdc874ff864f61a3aae9a20fe6e494_img.png,0
3,1,7.045499252749499,0.0009963340018138388,/root/autodl-tmp/CBIS/crops_fixed_calc/456bafd888af1110f1c9f1c4772e5072_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/ba222a6c2d9bad1d1b9cd08d451045c4_img.png,0
1,1,2.787551291683523,0.00021672542333699358,/root/autodl-tmp/CBIS/crops_fixed_calc/f7860e4d576b30d6898a8b1eca58fb57_img.png,0
9,14,2.3892438819389645,0.0032926105183612516,/root/autodl-tmp/CBIS/crops_fixed_calc/62722557e8012510ad6f10e89370c206_img.png,0
2,1,5.614599218625187,5.809478163623953e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/48db0cdd3e04370862266affb60c1705_img.png,0
11,5,4.48215556096261,0.0011818276617192116,/root/autodl-tmp/CBIS/crops_fixed_calc/e234a7fa729e240c181f35d3129e5b69_img.png,0
2,8,0.7221567056799134,7.416967053832348e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/33c302fbd27c839f3906e036e8d3e8b8_img.png,0
10,11,2.3329062513913144,0.0004081188442074332,/root/autodl-tmp/CBIS/crops_fixed_calc/28c4bea928cbc065cf017128651da655_img.png,0
66,156,1.1183481707101948,0.0075329043376742505,/root/autodl-tmp/CBIS/crops_fixed_calc/33cd547dcf0cdf2232196e8819e5031b_img.png,0
12,90,0.3367178149248914,0.0017213787167659597,/root/autodl-tmp/CBIS/crops_fixed_calc/61e2db2825d0c625264a8dd7e3a9b91b_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/6a4d06ab246069f43ae7b0f71faa3405_img.png,1
0,5,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/82714fbbd8bac0acec49d96902c9c924_img.png,1
1,4,0.8749656687723153,0.00032614666300466905,/root/autodl-tmp/CBIS/crops_fixed_calc/ca12ccc8fd4b40679263bb85ac267069_img.png,1
4,19,0.7018263131792118,0.0010084311456439081,/root/autodl-tmp/CBIS/crops_fixed_calc/d2aa0f51c010cb316d1339d40220228a_img.png,1
1,1,2.3360567072627547,2.5452092798330343e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/e4718c948157605f02dc47811bbd3011_img.png,0
5,2,6.773262395290921,0.00026884763414081956,/root/autodl-tmp/CBIS/crops_fixed_calc/4a2deba477cb2d7c95285b575ff70785_img.png,0
2,3,3.0860210435902937,0.00038651492377066784,/root/autodl-tmp/CBIS/crops_fixed_calc/08b7aa8b4e25ea1068bbfef4b3fed30a_img.png,1
1,0,,2.7462342263171627e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/63ad1afcae3621a07a540ddc73d28e62_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/60d636bd5a45c8b1da4576d0d4a13b11_img.png,1
3,18,0.7650232439118011,0.0002558962767091739,/root/autodl-tmp/CBIS/crops_fixed_calc/63d9d4ae7b43987bda2543d488ad7393_img.png,0
3,4,1.9604885849784932,0.0008685342450645197,/root/autodl-tmp/CBIS/crops_fixed_calc/74f21b1abe7c4a214b1882456bb88c4d_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/c30ea71c32368ad66162d223e1b80c5a_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/8f5e271b2a6b6bfbb244b328079d923d_img.png,0
11,19,2.5133015913867798,0.0017929910350448248,/root/autodl-tmp/CBIS/crops_fixed_calc/02852ec1ec11574dafb8259d07ffde96_img.png,1
269,298,3.3977850824365987,0.06535211267605634,/root/autodl-tmp/CBIS/crops_fixed_calc/38e7fdf011dc0771db496aded1713d74_img.png,1
17,55,0.7846327153941586,0.0018762739089939662,/root/autodl-tmp/CBIS/crops_fixed_calc/26346cdfe4c99a5a4718be6b80caf0d2_img.png,0
4,2,7.640659765000091,0.0009010168618869867,/root/autodl-tmp/CBIS/crops_fixed_calc/1b77c8ce6798cd17084922fba9b45eaa_img.png,0
17,1,59.98263918879235,0.002867556876090449,/root/autodl-tmp/CBIS/crops_fixed_calc/bd1a5441b62606ba00fc50c5b633a27c_img.png,1
11,2,18.634853278427826,0.0032976782336497095,/root/autodl-tmp/CBIS/crops_fixed_calc/fe8572eb69ea42e232a893773df28e29_img.png,1
3,7,2.4325442301605498,0.0005602668907734229,/root/autodl-tmp/CBIS/crops_fixed_calc/6ec3c86684951bd147a0305b8fa719cf_img.png,1
10,1,29.526545136532924,0.0028950106301171576,/root/autodl-tmp/CBIS/crops_fixed_calc/2cf2ca5ae5e1b89ffcfaba9ecafc10df_img.png,1
2,1,15.199921265008857,0.00045928744833016207,/root/autodl-tmp/CBIS/crops_fixed_calc/c6fc63640bcabc5819bb1a96807c8f94_img.png,1
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/348bf9f1b06fe69c8d2225937cdeb52f_img.png,1
6,28,0.6384850272389743,0.0010171241195044937,/root/autodl-tmp/CBIS/crops_fixed_calc/c30b34d30174aadd9c3caa4ca48ebce4_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/69089e74ef3d05516e4212c792518864_img.png,0
17,11,3.6350581760988017,0.0032863189391711314,/root/autodl-tmp/CBIS/crops_fixed_calc/48c482a3d38a85f0675a3ef9ee66312c_img.png,1
0,16,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/3205519efc6d8375224889ca15532395_img.png,0
175,627,1.7292979785575537,0.06376612681855613,/root/autodl-tmp/CBIS/crops_fixed_calc/ffe1404263e5eb3fcf12bdf69ea3cd5f_img.png,0
11,11,4.9295182085501015,0.0016059714996607103,/root/autodl-tmp/CBIS/crops_fixed_calc/2e9b35cc74991493324e8732fe2e201f_img.png,1
1,16,0.22703134940270023,0.00022973068495087297,/root/autodl-tmp/CBIS/crops_fixed_calc/c6c713ed4b4954a230fcd22c1f22a7e2_img.png,1
4,0,,0.00016734364778726057,/root/autodl-tmp/CBIS/crops_fixed_calc/a38f988c18ebb0f04c46bcc986b19350_img.png,1
6,14,1.252898728899627,0.0005837012646860735,/root/autodl-tmp/CBIS/crops_fixed_calc/21668e6e0a908d17ba6db7ea881889e4_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/0362b2b63b7327169e200bea002b8d91_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/bb84ccd18b5a06a44057bf4f0a5db64b_img.png,0
2,1,5.522281844529255,0.000516514103704554,/root/autodl-tmp/CBIS/crops_fixed_calc/73ea85fc2b8896ffd2ae65ee976d7a75_img.png,0
1,2,1.745421684682987,0.00029123053466499925,/root/autodl-tmp/CBIS/crops_fixed_calc/ca9d9955a6b715901354a64a05555eee_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/1a93006a844c13f6314053167a01e92b_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/2291084b09341322f4bc84401ed7ec97_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/0b5600b03176fe95d3b9bd3989b496c5_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/c1ac4e44f156cc42da6c40377b1c150b_img.png,0
1,0,,0.0011224809439281612,/root/autodl-tmp/CBIS/crops_fixed_calc/120b2d69db97bf407f1b5c4fd894e8cf_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/636c75a9fbe24fa322b55db4371b6d89_img.png,0
1,1,4.21461677706829,0.0003580593184937638,/root/autodl-tmp/CBIS/crops_fixed_calc/529306a9cd512b0e90e843a66b1faf4e_img.png,0
0,10,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/3409a36333d2e56a067be05a56316b8f_img.png,0
1,1,2.3596144973599222,0.0003332137181524581,/root/autodl-tmp/CBIS/crops_fixed_calc/43ec2fbefb51092b10bb5ab00c1d4565_img.png,0
6,3,4.480131509016526,0.0008157514182950795,/root/autodl-tmp/CBIS/crops_fixed_calc/5f46763d78697a2621e93b9176db4c45_img.png,0
11,5,7.492719327731092,0.0032100840336134456,/root/autodl-tmp/CBIS/crops_fixed_calc/2b4c97cad02179a87f3d6d8d05c449bc_img.png,0
9,25,1.5292126599003064,0.003683462454707425,/root/autodl-tmp/CBIS/crops_fixed_calc/02c1a0966937ed5f00dfa5af2935e810_img.png,0
